"seriesid","name"
7551,"Remember Me #1-3"
7552,""
7553,"The Sullivans #5"
7554,"Healer #3"
7555,""
7556,"Divergent #0.3"
7557,""
7558,""
7559,""
7560,"Jane Hawk #1"
7561,""
7562,""
7563,""
7564,"Den of Shadows #1-4"
7565,"Максим Каммерер #1"
7566,""
7567,"Ravenwood Mysteries #1"
7568,""
7569,"The Boys Next Door #1-2"
7570,""
7571,"Lowcountry Tales #2"
7572,""
7573,"One Week Girlfriend #2"
7574,""
7575,""
7576,""
7577,""
7578,""
7579,""
7580,"Where One Goes #1"
7581,"The Land of Stories #5"
7582,"Adler and Dwyer Book #0.5"
7583,""
7584,"Mistwood #1"
7585,"The Umbrella Academy #1"
7586,"D.Gray-man #1"
7587,"The Homelanders #2"
7588,"Stephanie Plum #18"
7589,"Belgariad Prequels"
7590,"The Lost Fleet #1"
7591,""
7592,""
7593,"Zion Covenant #5"
7594,"Skulduggery Pleasant #7.5"
7595,""
7596,"The Mortality Doctrine #1"
7597,"Alpha Pack #7"
7598,""
7599,""
7600,""
7601,"Fight Club 2 #1-10"
7602,"Ash Princess Trilogy #1"
7603,""
7604,""
7605,""
7606,""
7607,""
7608,""
7609,"The Black Jewels #9"
7610,""
7611,""
7612,"The Riyria Chronicles #1"
7613,""
7614,"Kate Waters #1"
7615,""
7616,""
7617,"A Dance to the Music of Time #1-3"
7618,"The Plantagenet and Tudor Novels #10"
7619,"Blue is for Nightmares #3"
7620,""
7621,"Wraeththu #1-3"
7622,""
7623,"Hussite Trilogy #1"
7624,""
7625,""
7626,"Beautiful Bastard #3.5"
7627,"Adrian Mole #2"
7628,""
7629,""
7630,"Dorothy Must Die #2"
7631,"Obsidian #1"
7632,""
7633,"The Rosewood Chronicles #1"
7634,""
7635,"Les Rougon-Macquart #17"
7636,""
7637,"Mumintrollen #5"
7638,""
7639,"The Original Sinners #3"
7640,""
7641,"Westmoreland Saga #3"
7642,""
7643,"Jack Reacher #7"
7644,"With Me in Seattle #1"
7645,""
7646,"Legion of the Damned #1"
7647,"The Color Purple Collection #3"
7648,""
7649,"Warriors #1-3"
7650,"Heavenly #3"
7651,""
7652,""
7653,"The Game #2"
7654,"Saman #1"
7655,"Shattered Glass #1"
7656,"Book Boyfriend #1"
7657,""
7658,""
7659,"Sky Fall #3"
7660,""
7661,""
7662,"Bewitched and Bewildered #1"
7663,"The Conqueror's Saga #2"
7664,""
7665,"The Squad #2"
7666,"King Raven #1"
7667,""
7668,""
7669,""
7670,""
7671,""
7672,"Winter Trilogy #1"
7673,""
7674,""
7675,"KGI #1"
7676,""
7677,"Min kamp #2"
7678,"Defy #1"
7679,"Sweet Home #2"
7680,""
7681,"Anne of Green Gables #6"
7682,""
7683,""
7684,"Lonesome Dove #2"
7685,"The Last Apprentice / Wardstone Chronicles #6"
7686,"Otherworld #12"
7687,"Robot #0.3"
7688,""
7689,"Bill Martin's Bears #1"
7690,"Mad World #2"
7691,"In the Company of Shadows #3"
7692,""
7693,""
7694,""
7695,"Divergent #0.4"
7696,""
7697,""
7698,"Sigma Force #4"
7699,""
7700,"Ingo #3"
7701,"Once #1"
7702,"Zion Covenant #1"
7703,"Shadowfell #1"
7704,"Cirque du Freak #1-3"
7705,""
7706,""
7707,"Wings of Fire: Legends #1"
7708,"All and Everything #1"
7709,""
7710,""
7711,"Warriors: Power of Three #2"
7712,"Brainship #1"
7713,"Железният светилник #1"
7714,"Discworld #17"
7715,"Finishing School #2"
7716,"Until #3"
7717,"Beautiful #1"
7718,"All-Star Superman #1-6"
7719,"Grimnoir Chronicles #1"
7720,"Broken Love #2"
7721,"Middle of Somewhere #1"
7722,"Monster Hunter International #1"
7723,"Ruined #1"
7724,""
7725,""
7726,""
7727,""
7728,""
7729,""
7730,""
7731,""
7732,"Sea Breeze #6"
7733,""
7734,"Ramona Quimby #2"
7735,"Hercule Poirot #31"
7736,""
7737,""
7738,"Keeper of the Lost Cities #1-3"
7739,"Bois Sauvage #2"
7740,""
7741,""
7742,"Witch Child #1"
7743,""
7744,""
7745,""
7746,"Doll People #1"
7747,"Cyteen #1-3"
7748,"Chronicles of Barsetshire #1"
7749,"Matarese Dynasty #1"
7750,""
7751,"Fixed #4"
7752,""
7753,""
7754,"One Night with the Prince #1.5"
7755,""
7756,""
7757,""
7758,"Tamír Triad #1"
7759,"The Auralia Thread #1"
7760,"Grant County #3"
7761,"Vorkosigan Saga (Publication Order) #8"
7762,""
7763,""
7764,"Play by Play #1"
7765,""
7766,"Lila #1"
7767,"Gut gegen Nordwind #2"
7768,"Once Upon A Time #1"
7769,""
7770,"Night Prince #3"
7771,"Earth's Children #6"
7772,"Red Queen #0.1"
7773,""
7774,""
7775,""
7776,"Warriors: Power of Three #5"
7777,""
7778,"The Albany Cycle #1"
7779,"Robot #2"
7780,""
7781,"Chronicles of Nick #3"
7782,"I'll Be There #1"
7783,"Chronicles of Ancient Darkness #5"
7784,"The Red Grouse Tales"
7785,""
7786,""
7787,"Jack Reacher #2"
7788,""
7789,"Homecoming Saga #1"
7790,"Virals #3"
7791,""
7792,""
7793,""
7794,"Joseph Rouletabille #1"
7795,""
7796,""
7797,"The Riftwar Saga #3"
7798,""
7799,"Regeneration #1-3"
7800,""
7801,"Heritage of Shannara #2"
7802,"The Clockwork Century #1"
7803,""
7804,""
7805,""
7806,"Zoo #1"
7807,""
7808,"Throne of Glass #0.2"
7809,"Until #2"
7810,"Madeline #1"
7811,"Mr. Mogul #1"
7812,""
7813,"The Twilight Saga #5"
7814,""
7815,""
7816,""
7817,"Immortal #1"
7818,""
7819,""
7820,""
7821,"Elemental Mysteries #2"
7822,"Mumintrollen #9"
7823,"October Daye #4"
7824,""
7825,"Dirk Pitt #4"
7826,"Age of X #1"
7827,"Saga (Collected Editions) #3"
7828,""
7829,"Hagenheim #6"
7830,"Bois Sauvage #1"
7831,"The Faithful and the Fallen #2"
7832,""
7833,"Mouse Books"
7834,"Queen of Babble #1"
7835,"The Travel Trilogy #1"
7836,"Bishop/Special Crimes Unit #2"
7837,"Chronicles of Elantra #6"
7838,""
7839,"The Vampire Diaries: Stefan's Diaries #3"
7840,"The Riyria Revelations #3-4"
7841,""
7842,""
7843,""
7844,"The Witch Hunter #1"
7845,"Smoky Barrett #2"
7846,"Kendrick/Coulter/Harrigan #2"
7847,""
7848,"Submissive #1"
7849,"Game On #1"
7850,"The Secret Circle #3"
7851,"King #2"
7852,"Wings of Fire #5"
7853,""
7854,"Alex Cross #3"
7855,""
7856,"The Chronicles of Vladimir Tod #4"
7857,"Moonlight Bay #1"
7858,"Cirque du Freak #7-9"
7859,"Juliet Immortal #1"
7860,""
7861,"The Faded Sun #1-3"
7862,"Red Hill #1"
7863,""
7864,"Being the Bad Boy's Victim #1"
7865,"Wings of Fire #4"
7866,""
7867,""
7868,""
7869,"Mambo Kings #1"
7870,"Lives of the Mayfair Witches #1-3"
7871,"Les Valeureux #3"
7872,"Austin Family Chronicles #4"
7873,""
7874,"Jack Ryan #4"
7875,"Wolves of the Beyond #1"
7876,""
7877,""
7878,"Charley Davidson #4"
7879,"The Land of Elyon #1"
7880,""
7881,""
7882,"Anne of Green Gables #7"
7883,""
7884,""
7885,""
7886,""
7887,"Alex Rider #9"
7888,""
7889,""
7890,"October Daye #2"
7891,""
7892,""
7893,""
7894,""
7895,"Warriors: Power of Three #3"
7896,"Warriors: Power of Three #4"
7897,"Stephanie Plum #15"
7898,""
7899,""
7900,"The Demon Trappers #3"
7901,""
7902,"Guild Hunter #6"
7903,"Pendergast #9"
7904,"Wild Seasons #2"
7905,"In Real Life #1"
7906,""
7907,"Grasshopper Jungle #1"
7908,""
7909,""
7910,"Sigma Force #5"
7911,"Fly by Night #1"
7912,"Phineas Poe #1"
7913,""
7914,""
7915,"Ashfall #1"
7916,"Newsflesh #3"
7917,""
7918,"Mythos Academy #2"
7919,""
7920,"King #1"
7921,""
7922,""
7923,""
7924,"Tairen Soul #2"
7925,"Miss Marple #5"
7926,"Dark-Hunter #19"
7927,"Talent Chronicles #1"
7928,"Hamilton High #2"
7929,"King #0"
7930,"Comanche #1"
7931,""
7932,""
7933,""
7934,""
7935,""
7936,"Psy-Changeling #6"
7937,""
7938,"Chronicles of Elantra #4"
7939,"Partholon #2"
7940,"Shopaholic #6"
7941,""
7942,"Night School #2"
7943,"Night World #2"
7944,""
7945,""
7946,""
7947,"xxxHOLiC #6"
7948,"The Glass Books #1"
7949,"The Dante Club #1"
7950,""
7951,"Bridgertons #3"
7952,""
7953,""
7954,"Death Collectors #1"
7955,"Up in the Air #2"
7956,""
7957,"The Demon Trappers #2"
7958,"The Perfect Game #2"
7959,"Wings of Fire #9"
7960,"Island in the Sea of Time #1"
7961,"Clockwork Earth #1"
7962,""
7963,""
7964,"Jane Austen Heroes #1"
7965,"Amelia Peabody #1"
7966,""
7967,"Nora Kelly #0"
7968,""
7969,"Afterworlds #1"
7970,"Indebted #2"
7971,""
7972,""
7973,""
7974,""
7975,"Remembrance of Things Past #3"
7976,"The Blood Journals #1"
7977,""
7978,"The Missing #4"
7979,""
7980,""
7981,"Corduroy"
7982,""
7983,"Mitch Rapp #8"
7984,""
7985,""
7986,""
7987,""
7988,"The Bane Chronicles #1"
7989,"Dead Is #1"
7990,"Sacred Hunger #1"
7991,"Sally Lockhart #1"
7992,"C. Auguste Dupin #1-3"
7993,""
7994,"Aubrey & Maturin #2"
7995,""
7996,""
7997,"Wars of the Roses #1"
7998,"The Rain Wild Chronicles #1"
7999,"Tintin #4"
8000,""
8001,""
8002,"FBI/US Attorney #3"
8003,"Gallagher Girls #6.5"
8004,"The Secret Circle #2"
8005,""
8006,""
8007,"Astérix #1"
8008,""
8009,""
8010,""
8011,""
8012,"A Love Story #1"
8013,"Dances With Wolves #1"
8014,"Harry Hole #9"
8015,"The Story of Civilization #1"
8016,""
8017,"Ranger's Apprentice: The Royal Ranger #1"
8018,"Mary Russell and Sherlock Holmes #3"
8019,""
8020,"Daughters of the Moon #2"
8021,""
8022,"Five Hundred Kingdoms #5"
8023,"Дозоры #2"
8024,"Lord Valentine #1"
8025,"Septimus Heap #3"
8026,"Dark-Hunter #20"
8027,"Heaven Tree #1-3"
8028,"Avalon #4"
8029,"The Books of Mortals #1"
8030,""
8031,"Consequences #2"
8032,"L.A. Quartet #2"
8033,"The Hollows #11"
8034,""
8035,"Das Boot #1"
8036,""
8037,""
8038,""
8039,"Kitty Norville #1"
8040,"Dark Visions #1"
8041,"The Famous Five #4"
8042,""
8043,"Sharpe #6"
8044,"Дозоры #3"
8045,""
8046,"The Hollows #10"
8047,"The Grey Wolves #7"
8048,"Relentless #1"
8049,""
8050,"Complete Nathan Zuckerman #5"
8051,""
8052,""
8053,"Tomorrow #7"
8054,""
8055,""
8056,"The Mother-Daughter Book Club #4"
8057,"Afdeling Q #1"
8058,""
8059,"Otherland #4"
8060,"Little House #5"
8061,"Breathless #3"
8062,"Forever #3"
8063,""
8064,"Hooligan Series #4"
8065,""
8066,"Death Note #13"
8067,"The d'Artagnan Romances #2"
8068,"The Sarantine Mosaic #1"
8069,"Luxe #2"
8070,"Paradise #2"
8071,"Valdemar (Chronological) #24"
8072,""
8073,"Confessions of Georgia Nicolson #2"
8074,"The Mists of Avalon #4"
8075,"Finding Anna #1"
8076,""
8077,"Wait for You #3"
8078,""
8079,""
8080,""
8081,"Piemburg #1"
8082,"Hourglass Door #1"
8083,"Dead Is #3"
8084,""
8085,"Beyonders #2"
8086,""
8087,"Todd Family #2"
8088,"Betty MacDonald Memoirs #1"
8089,""
8090,"Warriors: Omen of the Stars #6"
8091,"Alex Cross #4"
8092,""
8093,"Known Space"
8094,""
8095,"Law of the Lycans #2"
8096,"The Mists of Avalon #3"
8097,""
8098,""
8099,""
8100,"Psychic Eye Mystery #1"
8101,"Talon #2"
8102,"Being the Bad Boy's Victim #1.5"
8103,""
8104,"Elements #4"
8105,"The Carls #1"
8106,""
8107,"Death Note #10"
8108,""
8109,""
8110,""
8111,"Bevelstoke #2"
8112,""
8113,"Dead Is #4"
8114,""
8115,""
8116,""
8117,"Wings of Fire #11"
8118,"Split Second #1"
8119,"Death Note #3"
8120,"Eve Duncan #3"
8121,""
8122,""
8123,""
8124,""
8125,"Fairy Tales #1"
8126,"L'amica geniale #4"
8127,"Wideacre #3"
8128,"Диптаун #1"
8129,"The Civil War Trilogy #1"
8130,"The Sandman #8"
8131,""
8132,"Dead Is #2"
8133,""
8134,""
8135,"The Faraway Tree #1"
8136,""
8137,""
8138,""
8139,"The Penderwicks #3"
8140,"The Rocker #1"
8141,""
8142,"Valdemar: Heralds of Valdemar #3"
8143,""
8144,""
8145,""
8146,"Chesapeake Bay Saga #3"
8147,""
8148,""
8149,"Unfinished Hero #3"
8150,""
8151,"Death Note #11"
8152,""
8153,""
8154,"Superman: Red Son #1-3"
8155,"How to Ruin #1"
8156,""
8157,"Jeeves #5"
8158,"Percy Jackson & Kane Chronicles Crossover #3"
8159,"The Penderwicks #2"
8160,"The Darkest Minds #1.5, 2.5, 3.6"
8161,""
8162,"The Work and the Glory #1"
8163,""
8164,""
8165,"The Last Dragon Chronicles #6"
8166,"New Species #7"
8167,"Chronicles of Elantra #3"
8168,""
8169,""
8170,""
8171,""
8172,""
8173,""
8174,"Dark-Hunter #10"
8175,"Riley Bloom #2"
8176,""
8177,"Pastwatch #1"
8178,"Angels of the Dark #1"
8179,"A Song of Ice and Fire (1-in-2) #4"
8180,"In Death #6"
8181,""
8182,""
8183,"Falling Kingdoms #6"
8184,"The Murphyverse #1"
8185,"Rabbit Angstrom #3"
8186,""
8187,"Shadow Country Trilogy #1"
8188,""
8189,"Kay Scarpetta #7"
8190,""
8191,""
8192,"Pern #11"
8193,""
8194,""
8195,"Blood Ties #1"
8196,""
8197,"The Wolfsangel Cycle #1"
8198,"Fixed #2"
8199,"Mary Poppins #2"
8200,""
8201,"Harry Hole #10"
8202,""
8203,"Argeneau #2"
8204,"Sprawl #0"
8205,"The Mediator #3-4"
8206,"Drake Chronicles #3"
8207,"Lucky Santangelo #2"
8208,""
8209,"Unraveling #1"
8210,""
8211,"The Faithful and the Fallen #1"
8212,""
8213,""
8214,""
8215,"American Regional"
8216,""
8217,"The Books of the Raksura #1"
8218,""
8219,"Guardians of Eternity #3"
8220,""
8221,""
8222,"Ember #1"
8223,"Love Comes Softly #2"
8224,"Flavia de Luce #3"
8225,""
8226,""
8227,""
8228,""
8229,"Underworld #1"
8230,"Thursday Next #4"
8231,""
8232,""
8233,"Joshua"
8234,""
8235,""
8236,""
8237,"Elixir #1"
8238,"Hainish Cycle #5"
8239,"Crewel World #1"
8240,"War Memoirs #1"
8241,""
8242,""
8243,"Love Walked In #2"
8244,""
8245,"Fins #2"
8246,"Brotherhood of the Sword & MacAllister #3"
8247,""
8248,"Zion Covenant #2"
8249,"Dirk Pitt #15"
8250,""
8251,"Redwall #20"
8252,""
8253,""
8254,"Fjällbacka #1"
8255,"Fruits Basket #2"
8256,"Fruits Basket #12"
8257,""
8258,"The Sharing Knife #3"
8259,"Fortune's Rocks #2"
8260,"Heritage of Shannara #1"
8261,"Calvin and Hobbes #2"
8262,"Star-Crossed #2"
8263,"Mordant's Need #1"
8264,""
8265,""
8266,"A Song of Ice and Fire (1-in-2) #7"
8267,""
8268,""
8269,"Soul Screamers #7"
8270,""
8271,"Immortal City #1"
8272,"Sea Breeze #8"
8273,""
8274,""
8275,"Harry Bosch #4"
8276,"World Leaders Past & Present "
8277,""
8278,""
8279,""
8280,""
8281,""
8282,"Rutshire Chronicles #1"
8283,""
8284,"Il romanzo di Ferrara #3"
8285,""
8286,"The Sisters Grimm #3"
8287,"The Wintergrave Chronicles #1"
8288,""
8289,""
8290,""
8291,""
8292,""
8293,""
8294,"Prime Wolf #1"
8295,"Hunter × Hunter #1"
8296,"Call of the Wilderness #1"
8297,"Origins #1"
8298,"Sometimes Never #3"
8299,""
8300,""
8301,"Waringham #1"
8302,""
8303,"Afterlife Saga #1"
8304,""
8305,"New Zigon #1"
8306,""
8307,""
8308,""
8309,"Sweet Home #1"
8310,""
8311,""
8312,"On the Ropes #1"
8313,""
8314,""
8315,"Confessions of Georgia Nicolson #10"
8316,""
8317,""
8318,""
8319,""
8320,""
8321,""
8322,""
8323,""
8324,"A Tale of Lifetimes #1"
8325,""
8326,""
8327,""
8328,""
8329,""
8330,""
8331,""
8332,""
8333,"Curran POV #1-2"
8334,"Winds of Change #1"
8335,""
8336,"The Sisters Grimm #4"
8337,""
8338,""
8339,"Green Rider #4"
8340,"Night Calls #2"
8341,""
8342,"The Guardians of Illyria #2"
8343,"Liliana #1"
8344,"Extraordinary Voyages #1"
8345,""
8346,"অপুর পাঁচালী #1"
8347,""
8348,"Stranje House #2"
8349,"Off-Campus #3"
8350,""
8351,""
8352,""
8353,"魔道祖师 #1-4"
8354,""
8355,""
8356,"Pendragon #7"
8357,""
8358,"Лабиринты Ехо #1"
8359,"Masters of Rome #3"
8360,""
8361,""
8362,""
8363,""
8364,"To Live #1"
8365,"Vampire Academy #1-5"
8366,""
8367,""
8368,"The Churning Waters Saga #1"
8369,"Billionaire Boys Club #2"
8370,"The Guardians of Illyria #1"
8371,"Egalia #1"
8372,"Frank Bascombe #2"
8373,"Partials Sequence #3"
8374,""
8375,"Malazan Book of the Fallen #1-10"
8376,""
8377,""
8378,"The Medoran Chronicles #3"
8379,""
8380,""
8381,"The Trials of Apollo #4"
8382,"Dragonlance Universe"
8383,""
8384,""
8385,""
8386,"The Sandman"
8387,""
8388,""
8389,""
8390,""
8391,"The Sisters Grimm #5"
8392,""
8393,"Voxian #1"
8394,""
8395,""
8396,""
8397,""
8398,"Coalwood #1"
8399,"A Saga of the Ancient Family #1"
8400,"Lords of Deliverance #3"
8401,"Метаморфозы #1"
8402,"Nick Baron #1"
8403,"The Cat's Eye Chronicles #1"
8404,"The Dragonian #2"
8405,"Wraith Kings #1"
8406,"Ram Chandra #1"
8407,"Marabilia #1"
8408,""
8409,""
8410,""
8411,""
8412,"The Band #1"
8413,""
8414,""
8415,""
8416,""
8417,""
8418,""
8419,"Luthiel's Song #2"
8420,"Alex Cross #5"
8421,"Sea of Trolls #1"
8422,"Battle Angel Alita / Gunnm #1"
8423,"Heavenly #2"
8424,"Märchenmond #1"
8425,"Forest Kingdom #1"
8426,"Star Wars Legends Universe"
8427,""
8428,""
8429,"El ciclo de la Luna Roja #1"
8430,"Cut & Run #3"
8431,"The Light-Bearer #5"
8432,""
8433,"Fallen Star #3"
8434,""
8435,"Legacy #1"
8436,""
8437,""
8438,""
8439,"Star Wars Legends"
8440,""
8441,"The Program #2"
8442,""
8443,"Emily Windsnap #3"
8444,"Air Awakens #1"
8445,"Little History"
8446,"Elite King's Club #1"
8447,"Eight Cousins #2"
8448,""
8449,""
8450,""
8451,""
8452,""
8453,"Like Us #1"
8454,""
8455,""
8456,"Chocolat #2"
8457,""
8458,"Vampire Empire #1"
8459,"Trilogía Victoriana #1"
8460,"A. Shaw #1"
8461,""
8462,""
8463,""
8464,""
8465,""
8466,""
8467,""
8468,""
8469,"Paper Gods #1"
8470,"Photographer Trilogy #3"
8471,"Granger Spy Novel #1"
8472,""
8473,""
8474,""
8475,"The Mortal Instruments #1-6"
8476,""
8477,""
8478,"Molly Moon #1"
8479,""
8480,""
8481,"The Gulag Archipelago 1918-1956 #1-2"
8482,"Frozen Charlotte #1"
8483,"L'amica geniale #1-4"
8484,""
8485,""
8486,""
8487,""
8488,"The Sharing Knife #4"
8489,"Anju and Sudha #1"
8490,"Flyy Girl #1"
8491,"Mordant's Need #2"
8492,""
8493,""
8494,""
8495,""
8496,""
8497,""
8498,""
8499,"The Snopes Trilogy #1"
8500,""
8501,"Lucky Santangelo #1"
8502,""
8503,"Hearts in Darkness #1"
8504,""
8505,"TRUST Trilogy #3"
8506,"The Stormlight Archive #1, part 1"
8507,""
8508,""
8509,""
8510,""
8511,""
8512,"Forbidden Rockers #1"
8513,""
8514,"The Dragonian #3"
8515,"Until the End of the World #2"
8516,""
8517,""
8518,"The Near Witch #1"
8519,""
8520,""
8521,""
8522,""
8523,""
8524,""
8525,"Call Me By Your Name #2"
8526,""
8527,""
8528,""
8529,"Pandava Quartet #1"
8530,"Fruits Basket #15"
8531,"Life After Life #1"
8532,""
8533,"Dirk Pitt #12"
8534,""
8535,"Betsy-Tacy #5"
8536,"Imriel's Trilogy #1"
8537,"Le Pacte des MarchOmbres #2"
8538,""
8539,"When Women Were Warriors #3"
8540,""
8541,""
8542,""
8543,""
8544,""
8545,"The Life and Times of Scrooge McDuck #1"
8546,""
8547,"Guards of the Shadowlands #1"
8548,""
8549,""
8550,"Roman trilogy #3"
8551,""
8552,"Winterhaven #1"
8553,""
8554,"Nick Baron #2"
8555,""
8556,"Temptation #1"
8557,""
8558,""
8559,"The Goblin Emperor #1"
8560,""
8561,"The Watchmaker of Filigree Street #1"
8562,"The Fitz and The Fool Trilogy #2"
8563,"The Fitz and The Fool Trilogy #3"
8564,""
8565,""
8566,"Jumper #2"
8567,"Negeri 5 Menara #1"
8568,"Jack Ryan #6"
8569,""
8570,"Mercy #1"
8571,"The Carrie Diaries #1"
8572,""
8573,"Publio Cornelio Escipión #1"
8574,""
8575,"The Last Dragonslayer #1"
8576,""
8577,"Caspian Wine #1"
8578,"Kingdom Keepers #6"
8579,""
8580,"The Original Sinners #4"
8581,"Roman trilogy #2"
8582,"The Darkest Minds #1.5"
8583,""
8584,"Divinicus Nex Chronicles #2"
8585,"Cupid #2"
8586,"Bright Side #2"
8587,""
8588,""
8589,"Charlotte Holmes #1"
8590,"Lorien Legacies #7"
8591,""
8592,""
8593,""
8594,"Acorna #1"
8595,""
8596,""
8597,""
8598,"The Circle Opens #3"
8599,""
8600,""
8601,""
8602,""
8603,""
8604,""
8605,""
8606,""
8607,"Reapers #1"
8608,"Carmina Nocturna #1"
8609,"Ancient Egypt #3"
8610,""
8611,""
8612,""
8613,""
8614,""
8615,"The Berlin Novels #2"
8616,""
8617,"Photographer Trilogy #2"
8618,""
8619,"L'Incal (Collected Editions) #1"
8620,"White Rabbit Chronicles #4"
8621,""
8622,"Something Like #1"
8623,""
8624,"Zeroes #1"
8625,""
8626,"Murder Most Unladylike Mystery #1"
8627,"Love & Gelato #1"
8628,"The Queen's Rising #1"
8629,"Themis Files #3"
8630,""
8631,"Weird Things Customers Say in Bookshops #2"
8632,""
8633,"Austin Family Chronicles #5"
8634,"Fruits Basket #8"
8635,""
8636,""
8637,""
8638,"Cannery Row #2"
8639,""
8640,""
8641,""
8642,"Ambergris #1"
8643,"Pendragon #8"
8644,"World War II Liberation Trilogy #2"
8645,"Great Books in Philosophy"
8646,""
8647,"When Women Were Warriors #2"
8648,""
8649,"Wilde Island Chronicles #1"
8650,"No Safety in Numbers #1"
8651,"Jingga dan Senja #1"
8652,""
8653,"The Keatyn Chronicles #3"
8654,""
8655,""
8656,""
8657,""
8658,""
8659,"Amulet #2"
8660,""
8661,""
8662,""
8663,""
8664,"Until the End of the World #1.5"
8665,""
8666,""
8667,""
8668,""
8669,""
8670,""
8671,""
8672,""
8673,"In Death #23"
8674,""
8675,""
8676,""
8677,""
8678,""
8679,""
8680,"The Pace #1"
8681,"Shifters #5"
8682,""
8683,"WVMP Radio #1"
8684,"Wallflowers #2"
8685,""
8686,"The Edge Chronicles (chronological) #4"
8687,""
8688,""
8689,""
8690,"Mind Readers #1"
8691,""
8692,"The 39 Clues #11"
8693,""
8694,"Freehold #1"
8695,"Jingga dan Senja #2"
8696,""
8697,"Cut & Run #2"
8698,"The Iron Druid Chronicles #3"
8699,""
8700,"Photographer Trilogy #1"
8701,"Infected #1"
8702,"The Omen #1"
8703,""
8704,""
8705,"Puddle Jumping #1"
8706,"Snow Like Ashes #2"
8707,"Maximum Ride #9"
8708,"The Crown's Game #1"
8709,""
8710,"The Power of Ten #1"
8711,"Full Tilt #1"
8712,"First Comes Love #1"
8713,""
8714,""
8715,"Serpent & Dove #1"
8716,"James Bond (Original Series) #4"
8717,""
8718,""
8719,""
8720,"Artemis Fowl #1.5"
8721,""
8722,"The Sarantine Mosaic #2"
8723,""
8724,""
8725,""
8726,"Parasol Protectorate #3"
8727,""
8728,""
8729,"Boys Don't Cry #1"
8730,"The Morganville Vampires #5-6"
8731,""
8732,""
8733,"The Law of Success"
8734,"Swindle #1"
8735,""
8736,""
8737,""
8738,"The Candy Shop War #2"
8739,"Talented Saga #1"
8740,"Courtney #9"
8741,"Fairy Tail #1"
8742,""
8743,"Estill County Mountain Man #1"
8744,""
8745,"The Keatyn Chronicles #2"
8746,"The Ghost Bird #3"
8747,""
8748,""
8749,"Dreams of Chaos #1"
8750,"Billy and Me #1"
8751,"The Hollows #12"
8752,""
8753,""
8754,""
8755,""
8756,""
8757,""
8758,""
8759,"The Medoran Chronicles #2"
8760,"Dear Martin #1"
8761,"Beautiful Monsters #1"
8762,"Shatter Me #6"
8763,""
8764,"In Death #24"
8765,""
8766,"DragonKeeper Chronicles #4"
8767,"Darkangel Trilogy #2"
8768,""
8769,"Sigma Force #3"
8770,""
8771,"Lost Love #2"
8772,""
8773,""
8774,"Moorehawke Trilogy #1"
8775,""
8776,""
8777,""
8778,""
8779,"Lessons in Love #3"
8780,""
8781,""
8782,""
8783,"Anna Bloom #1"
8784,""
8785,""
8786,"Courtney #10"
8787,"Bilangan Fu #1"
8788,""
8789,""
8790,"Geek Girl #1"
8791,"Everville #2"
8792,""
8793,"Chameleon Moon #1"
8794,"The Daoshi Chronicles #1"
8795,""
8796,"The Medoran Chronicles #1"
8797,"Scott James & Maggie #1"
8798,"The Legend of Korra: Comics #1.1"
8799,"Amos Decker #2"
8800,"Berühre mich. Nicht. #1"
8801,"Jack Reacher #23"
8802,"Stephanie Plum #10"
8803,""
8804,""
8805,""
8806,""
8807,""
8808,"The Lymond Chronicles #3"
8809,"Warriors Manga"
8810,"Seasons of Horror #2"
8811,"Magic Kingdom of Landover #3"
8812,"Monère: Children of the Moon #3"
