"publisherid","name"
16049,"HarperCollins Children's Books"
16050,"Scholastic Press"
16051,"Grove Press"
16052,"Hard Press"
16053,"Tor Fantasy"
16054,"Hogarth Press"
16055,"Scholastic Press"
16056,"University of Chicago Press"
16057,"Image"
16058,"Berkley"
16059,"Samhain Publishing"
16060,"Delacorte Press"
16061,"Zebra"
16062,"Penguin Readers"
16063,"Oni Press"
16064,"Simply Read Books"
16065,"Speak"
16066,"Brisk Press"
16067,"Tor Books"
16068,"Random House Trade"
16069,"Plume Books"
16070,"Scholastic Paperbacks"
16071,"Henry Holt and Co."
16072,"Delacorte Books for Young Readers"
16073,"Walker Books for Young Readers"
16074,"Pocket"
16075,"Juventud"
16076,"Lucman"
16077,"Delta"
16078,"Vintage"
16079,"The New Press"
16080,"Simon Spotlight"
16081,"সেবা প্রকাশনী"
16082,"Dreamspinner Press"
16083,"Bastei-Lübbe"
16084,"Leopold"
16085,"Tor"
16086,"Pocket Books"
16087,"Knopf Books for Young Readers"
16088,"DC Comics"
16089,"Puffin Books"
16090,"JOHN LANE THE BODLEY HEAD LTD"
16091,"VIZ Media LLC"
16092,"St. Martin's Griffin"
16093,"Alessandra Torre"
16094,"Edicomunicación"
16095,"Blvnp Publishing Incorporated"
16096,"Stephenson & Fletcher"
16097,"HarperCollins"
16098,"Archipelago Books"
16099,"Independantly Published"
16100,"Smashwords Edition"
16101,"Marion Boyars Publishers Ltd"
16102,"Library of America"
16103,"Multnomah Books"
16104,"Riverhead Books"
16105,"Harper Voyager"
16106,"Del Rey"
16107,"Del Rey Books"
16108,"Anchor"
16109,"William Morrow"
16110,"The Jewish Publication Society"
16111,"Night Shade"
16112,"Jove"
16113,"Orbit (UK)"
16114,"Tyndale House Publishers"
16115,"Warner Books"
16116,"Sourcebooks Casablanca"
16117,"Scholastic"
16118,"Brava"
16119,"Harper & Row, Publishers"
16120,"Morgan Rice"
16121,"Harper Teen"
16122,""
16123,""
16124,"Pyr"
16125,"Καστανιώτης"
16126,"Scholastic Press"
16127,"Samhain Publishing"
16128,"Harcourt"
16129,"Bethany House Publishers"
16130,"Hodder Children's Books"
16131,"Hachette Children's Group"
16132,"Penguin"
16133,"Eos (HarperVoyager)"
16134,"DAW Books Inc"
16135,"Viking"
16136,"Harper"
16137,"Penguin Books"
16138,"Telemachus Press"
16139,"Esencia"
16140,"St. Martin's Griffin"
16141,"Miramax Books"
16142,"Suhrkamp"
16143,"Atheneum Books for Young Readers"
16144,"Laurel Leaf"
16145,"St. Martin's Press"
16146,"Harmony"
16147,"Amy Harmon"
16148,"Shiloh Run Press"
16149,"Mulholland Books"
16150,"Chronicle Books"
16151,"Scholastic Inc."
16152,"BiblioLife"
16153,"Школа"
16154,"Doubleday Books"
16155,"Penguin Classics"
16156,"Dutton Adult"
16157,"A&R Classics"
16158,"BookSurge"
16159,"Virago"
16160,"Random House"
16161,"Warner Books (NY)"
16162,"Liveright Publishing Corp."
16163,"Bantam"
16164,"Tor Books"
16165,"Tor Books"
16166,"Bladkompaniet A/S"
16167,"Bantam"
16168,"William Morrow Paperbacks"
16169,"Avatar Press"
16170,"HarperPrism"
16171,""
16172,"Dover Publications"
16173,"Drawn and Quarterly"
16174,"Berkley Books"
16175,"Warner Books"
16176,"Hard Press"
16177,"Createspace"
16178,"Penguin Books"
16179,"Avon"
16180,"Obsidian Mountain Publishing"
16181,"Scholastic Inc."
16182,"iBooks"
16183,"Thomas Dunne Books"
16184,""
16185,"Random House for Young Readers"
16186,"Leopold"
16187,"Random House Books for Young Readers"
16188,"Roc"
16189,"Penguin Books Ltd"
16190,"Ella Fox"
16191,"Margaret K. McElderry Books"
16192,"Westside Books"
16193,"Berkley"
16194,"Atheneum/Richard Jackson Books"
16195,"Amazon Digital Services"
16196,"Mozaika Publications"
16197,"HarperOne"
16198,"Sourcebooks"
16199,"Bonanza Books"
16200,""
16201,"Avon"
16202,"Roc"
16203,"Tor Books"
16204,"Dnipro"
16205,"DC Comics"
16206,"Penguin Classics"
16207,"Wildside Press"
16208,"Bantam Books"
16209,"Little Brown and Company"
16210,"Center Street"
16211,""
16212,"Vintage"
16213,"Vintage/Ebury"
16214,"William Morrow Paperbacks"
16215,"HarperTeen"
16216,"Harper Perennial Modern Classics"
16217,"Andrews McMeel Publishing"
16218,"Bantam"
16219,"Pocket Books"
16220,"Penguin Books"
16221,"Edições Saída de Emergência"
16222,"Tor Fantasy"
16223,"Penguin (Non-Classics)"
16224,"New English Library"
16225,"L-Book Epublisher"
16226,"Oxford University Press, USA"
16227,"Tor Fantasy"
16228,"Minotaur Books"
16229,"EgmontUSA"
16230,"Harper Perennial"
16231,"VIZ Media LLC"
16232,"Albin Michel"
16233,"Oxford University Press"
16234,""
16235,"Smashwords"
16236,"University Of Chicago Press"
16237,"Borgo Press"
16238,"Viking Books for Young Readers"
16239,"DC Comics"
16240,"NAL Penguin"
16241,"Eos"
16242,"Simon Pulse"
16243,"NLA Digital LLC"
16244,"Aladdin"
16245,"S.E. Hall"
16246,"Bloomsbury U.S.A. Children's Books"
16247,"Little, Brown Books for Young Readers"
16248,"Graphix"
16249,"Oxford University Press"
16250,"Walker Books UsS"
16251,"Faber & Faber"
16252,"2.13.61"
16253,"Farrar, Straus and Giroux"
16254,"Vertigo / DC Comics"
16255,"Pantheon"
16256,"Tyndale House Publishers"
16257,"Hardwired"
16258,"Bethany House Publishers"
16259,"Scholastic, Inc."
16260,"Puffin"
16261,"Doubleday UK"
16262,"Bonneville Books"
16263,"Caliburn Press"
16264,"Miramax Books"
16265,"HarperTeen"
16266,"HarperTeen"
16267,"Hodder Children's Books"
16268,"Institute for Christian Economics"
16269,"Shelley Bradley, LLC"
16270,"অন্যপ্রকাশ"
16271,"Rider"
16272,"St. Martin's Dead Letter"
16273,"Bilge Kültür Sanat"
16274,"HarlequinTeen"
16275,"CreateSpace"
16276,"Delacorte Press"
16277,"Amulet Books"
16278,"Amber Quill Press"
16279,"Anchor Books"
16280,"Thomas Nelson"
16281,"Spiegel & Grau"
16282,"Picador"
16283,"BBC Books"
16284,"Avon"
16285,"Zielona Sowa"
16286,"Bloomsbury"
16287,"Dell"
16288,"Back Bay Books"
16289,"Zondervan"
16290,"Bantam Books"
16291,"Dell"
16292,"Center Street"
16293,"Turtleback Books"
16294,"Adamant Media Corporation"
16295,"Pocket"
16296,"Counterpoint LLC"
16297,"Random House Books for Young Readers"
16298,"Random House Books for Young Readers"
16299,"Tor Books"
16300,"Hodder Children's Books"
16301,"Tor Books"
16302,"Vintage"
16303,"DAW"
16304,"MIRA Ink"
16305,"Avon Books"
16306,"Viking"
16307,"Marvel"
16308,"Scholastic Paperbacks"
16309,"دار الشروق"
16310,"Createspace"
16311,"Forever"
16312,"Signet"
16313,"Riverbend Publishing"
16314,"Orion"
16315,"Fantagraphics"
16316,"Ace"
16317,"HarperCollins Australia"
16318,"Scribner"
16319,"Simon & Schuster"
16320,"Tor Fantasy"
16321,"Bethany House Publishers"
16322,"Nan A. Talese"
16323,"Bookouture"
16324,"Bookouture"
16325,"Delacorte Press"
16326,"Nancy Paulsen Books"
16327,"Grove Press"
16328,"HarperCollins"
16329,"HarperTeen"
16330,"Dorset House Publishing Co Inc"
16331,"Simon Schuster Books for Young Readers"
16332,"St. Martin's Press"
16333,"Time Warner AudioBooks"
16334,"Bantam"
16335,"BALLANTINE BOOKS"
16336,"Peter Owen Publishers"
16337,"Vertical"
16338,"HarperTeen"
16339,"Dark Horse Comics"
16340,"VIZ Media LLC"
16341,"Ellora's Cave"
16342,"Da Capo Press"
16343,"Back Bay Books"
16344,"Puffin"
16345,"Avon Books"
16346,"W. W. Norton Company"
16347,"St. Martin's Griffin"
16348,"William Morrow"
16349,"Ballantine Books"
16350,"Tor Books"
16351,"Berkley Sensation"
16352,"Vintage Classics"
16353,"Gollancz"
16354,"Harmony"
16355,"Greenwillow Books"
16356,"Hodder Children's Books"
16357,"Puffin Books"
16358,"Jove"
16359,"Penguin Classics"
16360,"Delacorte Press"
16361,"Oxford University Press, USA"
16362,"Berkley Sensation"
16363,""
16364,"Kensington"
16365,"Random House Books for Young Readers"
16366,"Pan Macmillan"
16367,"Delacorte Press"
16368,"HarperTorch"
16369,"HarperCollinsChildren'sBooks"
16370,"Cape"
16371,"Marlowe & Company"
16372,"William Morrow"
16373,"Vintage Books/Random House, Inc."
16374,"Simon Schuster Books for Young Readers"
16375,"Zondervan Publishing Company"
16376,"McClelland & Stewart"
16377,"Scribner"
16378,"St. Martin's Paperbacks"
16379,"Free Press"
16380,"Harper Perennial"
16381,"Ocean View Books"
16382,"Ballantine Books"
16383,"Avon"
16384,"Bethany House Publishers"
16385,"Orbit"
16386,"Brilliance Audio"
16387,"Bethany House Publishers"
16388,"Mouse Works"
16389,"The Vision Forum, Inc."
16390,"Signet"
16391,"Mariner Books"
16392,"Pocket Books"
16393,"Tyndale Momentum"
16394,"Turtleback Books"
16395,"Scholastic Paperbacks"
16396,"Harvest House Publishers"
16397,"Orion Publishing Group"
16398,"Gemstone Publishing"
16399,"Greenwillow Books"
16400,""
16401,"Knopf"
16402,"Natasha Boyd"
16403,"Dell Publishing Company"
16404,"Berkley Sensation"
16405,"St. Martin's Griffin"
16406,"Ballantine Books"
16407,"Harper"
16408,"Mariner Books"
16409,"Harper"
16410,"İletişim Yayınları"
16411,"Penguin"
16412,"Glénat"
16413,"Del Rey"
16414,""
16415,"Crown Books for Young Readers"
16416,"Tor Books"
16417,"Vintage"
16418,"Penguin Books"
16419,"HarperCollins"
16420,"Lulu.com"
16421,"William Morrow Paperbacks"
16422,"Simon Pulse"
16423,"Farrar, Straus and Giroux"
16424,"W.W. Norton"
16425,"Ivy Books"
16426,"Simon & Schuster"
16427,"Harper"
16428,"Simon and Schuster"
16429,"Mira Books"
16430,"Dramatists Play Service"
16431,"Walker Books"
16432,"Puffin"
16433,""
16434,"Berkley Sensation"
16435,"Viking"
16436,"Moonstruck Media"
16437,"Little, Brown and Co."
16438,"Plume"
16439,"Thomas Nelson"
16440,"NAL Penguin"
16441,"Methuen Publishing Company"
16442,"Gallery Books"
16443,"HarperCollins"
16444,"BBC Books"
16445,"Montena"
16446,"Encounter Books"
16447,"Knopf Books for Young Readers"
16448,"دار الساقي"
16449,"Avon"
16450,"CreateSpace Independent Publishing Platform"
16451,"SaltRiver"
16452,"Crown Forum"
16453,"Tor Science Fiction"
16454,"Hachette Books"
16455,"Random House of Canada, Limited"
16456,"Virago"
16457,"Prentice Hall"
16458,"Meadow & Black,"
16459,"Penguin Classics"
16460,"Houghton Mifflin Harcourt"
16461,"Vintage Classics"
16462,"Del Rey"
16463,"Simon Schuster Books for Young Readers"
16464,"Bluejay Books"
16465,"Tyndale House Publishers"
16466,"Zondervan Publishing Company"
16467,"Little, Brown and Company"
16468,"Signet"
16469,"Crimethinc"
16470,"انتشارات ناهید"
16471,"Paladin"
16472,"HarperCollins"
16473,"Pan Macmillan"
16474,"Little, Brown and Company"
16475,"Scholastic Book Clubs"
16476,"Basic Books"
16477,"Viking Adult"
16478,"BBC Audiobooks"
16479,"Amira Press"
16480,"Random House"
16481,"Feiwel & Friends"
16482,"HMH Books for Young Readers"
16483,"Random House Books for Young Readers"
16484,"Claire Contreras"
16485,"Scholastic Paperbacks"
16486,"Avon Books"
16487,"Simon Schuster"
16488,"K Teen"
16489,"Houghton Mifflin Harcourt"
16490,"Mariner Books"
16491,""
16492,"Methuen Publishing"
16493,"Greenwillow Books"
16494,"Scholastic Press"
16495,"Christian Publications"
16496,"Berkley Books"
16497,"Hovel Audio"
16498,"Scribner"
16499,"Poppy"
16500,"Berkley"
16501,"HarperCollins"
16502,"Atria Books"
16503,"Anchor"
16504,"Bantam"
16505,"Back Bay Books"
16506,"Vintage"
16507,"Tyndale House"
16508,"Vintage Contemporaries"
16509,"Mira Books"
16510,"Sourcebooks Landmark"
16511,"Puffin"
16512,"Pocket Books"
16513,"Little, Brown Books for Young Readers"
16514,"Tor Science Fiction"
16515,"Orion Childrens"
16516,""
16517,"Oxford University Press"
16518,"Penguin"
16519,"St. Martin's Griffin"
16520,"Ridan Publishing"
16521,""
16522,"Eerdmans"
16523,"Doubleday"
16524,"Allison & Busby"
16525,"NAL Trade"
16526,"NAL Trade"
16527,"Dover Publications"
16528,"Arcade Publishing (NY)"
16529,"Not Avail"
16530,"Medallion Media Group"
16531,"Berkley Books"
16532,"Flammarion"
16533,"Scholastic"
16534,"Del Rey"
16535,"Del Rey Books"
16536,"Del Rey Books"
16537,"Destino Ediciones"
16538,"Ballantine Publishing Group"
16539,"HarperTorch"
16540,"Steerforth"
16541,"Bantam"
16542,"Arrow"
16543,"Premedia"
16544,"Oxford University Press"
16545,"Baen"
16546,"Bolinda Publishing"
16547,"Berkley Sensation"
16548,""
16549,"VIZ Media LLC"
16550,"Crown Publishing Group (NY)"
16551,""
16552,"Evangeline Anderson Books"
16553,"Evangeline Anderson Books"
16554,"Joanna Cotler Books"
16555,""
16556,"Putnam Juvenile"
16557,"Penguin"
16558,"ReganBooks"
16559,"Tor Teen"
16560,"Simon Schuster"
16561,"HQÑ"
16562,"NYRB Classics"
16563,"HarperCollins"
16564,"Next Door Books"
16565,"CreateSpace"
16566,"Dover Publications"
16567,"Hodder Children's Books"
16568,"Signet"
16569,"NAL"
16570,"HarperCollins"
16571,"Del Rey"
16572,"Columbia University Press"
16573,"Penguin Books"
16574,"Vintage"
16575,"Bantam"
16576,"Harry N. Abrams"
16577,"The New Press"
16578,"Aguilar, Altea, Taurus, Alfaguara, S.A. de C.V."
16579,"Berkley"
16580,"Visual Print Enterprises"
16581,"Spice"
16582,""
16583,"Puffin"
16584,"Jove Books"
16585,"Lerner Publishing Group"
16586,"Orbit"
16587,"Ellora's Cave"
16588,"Penguin Books"
16589,"HCI Teens"
16590,"HarperCollins"
16591,"G.P. Putnam's Sons"
16592,"Hyperion"
16593,""
16594,"Mariner Books"
16595,"Smashwords"
16596,"Dell"
16597,"Hyperion Books for Children"
16598,""
16599,"BLVNP Incorporated"
16600,"Barnes Noble"
16601,"Farrar Straus Giroux"
16602,"Penguin India"
16603,"Penguin Books India"
16604,"Del Rey Books"
16605,"Del Rey Books"
16606,"Berkley"
16607,"Bantam"
16608,"W. W. Norton Company"
16609,"William Morrow Paperbacks"
16610,"Puffin Books"
16611,"Zondervan"
16612,"Pocket Books"
16613,"Random House Australia"
16614,"Touchstone"
16615,"Hodder Children's Books"
16616,"St. Martins Press-3PL"
16617,"Viking Penguin"
16618,"Berkley"
16619,"Penguin Classics"
16620,"Harry N. Abrams"
16621,"Eos"
16622,"Two Lions"
16623,"Loose Id LLC"
16624,"Aegypan"
16625,"Hodder"
16626,""
16627,"Puffin Books"
16628,"Hodder & Stoughton"
16629,"Stevens Publishing"
16630,"Random House Trade"
16631,"Penguin Books"
16632,"Forever"
16633,"Harper"
16634,""
16635,"Blvnp Incorporated"
16636,""
16637,"Touchstone"
16638,"Sceptre"
16639,"Berkley Books"
16640,"Harper Perennial (HarperCollins)"
16641,"Penguin Books (Penguin Classics)"
16642,"St. Martin's Press"
16643,"Tor Books"
16644,"Scholastic Incorporated"
16645,""
16646,"G.P. Putnam's Sons"
16647,"MacAdam/Cage Publishing"
16648,"SuperNOWA"
16649,"University of Chicago Press"
16650,"Ballantine Books"
16651,"Time Warner Paperbacks"
16652,"Dark Horse Books"
16653,"Bethany House Publishers"
16654,"Berkley"
16655,"HarperCollins Publishers"
16656,"Eos"
16657,"Vision Forum"
16658,"Berkley"
16659,"Bantam/Spectra"
16660,"Voice"
16661,"Fawcett"
16662,"Pyr"
16663,"Reagan Arthur Books"
16664,"MacMillan General Books"
16665,"DAW"
16666,""
16667,"Ascension Press"
16668,""
16669,"Evil Eye Concepts, Incorporated"
16670,"bloomsbury qatar foundation publishing"
16671,"Atheneum Books for Young Readers"
16672,"Mariner Books"
16673,"Šviesa"
16674,"Quercus"
16675,""
16676,"HarperCollins Publishers"
16677,"Vintage"
16678,"Studio"
16679,"Random House Books for Young Readers"
16680,"Abacus"
16681,"Harper Perennial"
16682,"Candlewick Press"
16683,"Berkley Publishing Group"
16684,"Ballantine Books"
16685,"Poppy"
16686,"Dodo Press"
16687,"Shadow Mountain"
16688,"Harmony"
16689,"William Morrow Paperbacks"
16690,"Regal Books"
16691,"Penguin Group"
16692,"Thomas Nelson"
16693,""
16694,"T.M. Nielsen"
16695,"T.M. Nielsen"
16696,"Del Rey"
16697,"Shelley Adina"
16698,"Thomas Dunne Books"
16699,"Spiegel & Grau"
16700,"DAW"
16701,"Barnes Noble Classics"
16702,"Margaret K. McElderry Books"
16703,"Margaret K. McElderry"
16704,"Love Lane Books"
16705,"Philomel"
16706,"Harper Perennial"
16707,"Oxford University Press"
16708,"Shinji Moon"
16709,"Image Comics"
16710,"Kregel Academic & Professional"
16711,"Simon & Schuster"
16712,"Del Rey"
16713,"Macmillan"
16714,"Schocken Books"
16715,"Anchor"
16716,"Nasza Księgarnia"
16717,"Gallery Books"
16718,"Aladdin"
16719,"Aegypan"
16720,"Tarcher"
16721,"Howard Books"
16722,"Books on Tape"
16723,"Berkley"
16724,"HarperTeen"
16725,"Jove"
16726,"Pocket Books"
16727,"Hippocrene Books"
16728,"Simon & Schuster"
16729,"Andrews McMeel Publishing"
16730,"Random House"
16731,""
16732,"Putnam"
16733,"HarperOne"
16734,"Free Press"
16735,"Orbit"
16736,"Oxford University Press"
16737,"Doubleday"
16738,"Putnam Juvenile"
16739,"Grosset & Dunlap"
16740,"Vintage"
16741,"Dial Books"
16742,"William Morrow Paperbacks"
16743,"HarperTempest"
16744,"Holiday House"
16745,"Puffin Books"
16746,"Leisure"
16747,"Emily Snow Books"
16748,"M. Leighton Books"
16749,"Harper Children’s"
16750,"Dover Publications"
16751,"HarperCollins"
16752,"W. W. Norton Company"
16753,"W. W. Norton Company"
16754,"Berkley"
16755,"G.P. Putnam's Sons Books for Young Readers"
16756,"Del Rey"
16757,"Dreamspinner Press"
16758,"Crown Publishing Group (NY)"
16759,""
16760,"Modern Library"
16761,"Dell"
16762,"Pocket Books"
16763,"Fawcett"
16764,"Harper Torch 2006-09-01"
16765,"Avon Books"
16766,"Random House Ballantine Del Rey"
16767,"Mayandree Michel"
16768,""
16769,"Dover Publications"
16770,""
16771,"Judy Piatkus"
16772,"DC Comics"
16773,"Delacorte Books for Young Readers"
16774,"Faber"
16775,"Del Rey"
16776,"Del Rey"
16777,"Obsidian Poet Press"
16778,"Avon"
16779,"Harper Perennial Modern Classics"
16780,"Vintage"
16781,"Bjartur"
16782,"Henry Holt and Co. (BYR)"
16783,"Brava"
16784,"Brava"
16785,"Atheneum Books for Young Readers"
16786,"Grand Central Publishing"
16787,"Little, Brown and Company"
16788,"NAL"
16789,"Phoenix"
16790,"Narcissus Self Publishing"
16791,"Bethany House Publishers"
16792,"Balzer & Bray"
16793,"Del Rey / Ballantine"
16794,"Vintage"
16795,"Poppy"
16796,"Steven J Nash Pub"
16797,"Multnomah"
16798,"Multnomah Books"
16799,"The Free Press"
16800,"St. Martin's Press"
16801,"G.P. Putnam's Sons"
16802,"Gallery Books"
16803,"Berkley Books"
16804,"Daw Books"
16805,"Bantam"
16806,"Random House, Inc."
16807,"Ace"
16808,"Avon"
16809,"Puffin"
16810,"Annick Press"
16811,"Anchor Books"
16812,"Northeastern University Press"
16813,"Laurel Leaf"
16814,"Arrow Books Ltd"
16815,"Ace"
16816,"Penguin Books Ltd"
16817,"Broadway Books"
16818,"Fleming H. Revell Company"
16819,"Avon"
16820,"Penguin"
16821,"Berkley"
16822,"Boomer Books"
16823,"Pyr"
16824,"University of Wisconsin Press"
16825,"Ballantine Books"
16826,"Pocket Books"
16827,""
16828,"Brava"
16829,""
16830,"Pocket Books"
16831,"Scholastic"
16832,"Hesperus Press"
16833,"India Penguin Metro Reads"
16834,"Arrow"
16835,"HarperCollins"
16836,"Harper Audio"
16837,"Random House"
16838,"HarperCollins"
16839,"Arrow Books"
16840,"Voice"
16841,"Fleming H. Revell Company"
16842,"William Morrow Paperbacks"
16843,"Yen Press"
16844,"Penguin Group"
16845,"Penguin Books"
16846,"Ballantine Books"
16847,"W. W. Norton"
16848,"Brava"
16849,"Broadway Books"
16850,"Vintage"
16851,"Berkley"
16852,"Penguin Classics"
16853,"G.P. Putnam's Sons Books for Young Readers"
16854,"Simon Schuster Books for Young Readers"
16855,"Ridan Publishing"
16856,"Thomas Nelson"
16857,"HarperCollins Publishers"
16858,"Grosset & Dunlap"
16859,"Simon Schuster Books for Young Readers"
16860,"Delta"
16861,"Simon Pulse"
16862,"Jove"
16863,"W. W. Norton Company"
16864,"Simon Schuster"
16865,"Perseid Press"
16866,"Andrews McMeel Publishing"
16867,"Andrews McMeel Publishing"
16868,"Del Rey"
16869,"HarperCollins"
16870,"Poppy"
16871,"Harper Perennial"
16872,"HarperCollins"
16873,"St. Martin's Paperbacks"
16874,"Harper Voyager"
16875,"Touchstone"
16876,"NAL"
16877,"HarperCollins"
16878,"Viking Adult"
16879,""
16880,"DAW"
16881,"Simon Pulse"
16882,"Zondervan"
16883,"Ballantine Books"
16884,"Bethany House Publishers"
16885,"Aspect"
16886,"Marvel"
16887,"Tyndale House Publishers"
16888,"Tyndale House Publishers"
16889,"Tyndale House Publishers"
16890,"St. Martin's Griffin"
16891,"Berkley Sensation"
16892,"আনন্দ পাবলিশার্স"
16893,"Figueirinhas"
16894,"Albin Michel"
